1000000,0,0,0,0,0,0
1002000,0,0,0,0,0,0
1004000,0,0,0,0,0,0
1006000,0,0,0,0,0,0
1008000,0,0,0,0,0,0
1010000,0,0,0,0,0,0
1012000,0,0,0,0,0,0
1014000,0,0,0,0,0,0
1016000,0,0,0,0,0,0
1018000,0,0,0,0,0,0
1020000,0,0,0,0,0,0
1022000,0,0,0,0,0,0
1024000,0,0,0,0,0,0
1026000,0,0,0,0,0,0
1028000,0,0,0,0,0,0
1030000,0,0,0,0,0,0
1032000,0,0,0,0,0,0
1034000,0,0,0,0,0,0
1036000,0,0,0,0,0,0
1038000,0,0,0,0,0,0
1040000,0,0,0,0,0,0
1042000,0,0,0,0,0,0
1044000,0,0,0,0,0,0
1046000,0,0,0,0,0,0
1048000,0,0,0,0,0,0
1050000,0,0,0,0,0,0
1052000,0,0,0,0,0,0
1054000,0,0,0,0,0,0
1056000,0,0,0,0,0,0
1058000,0,0,0,0,0,0
1060000,0,0,0,0,0,0
1062000,0,0,0,0,0,0
1064000,0,0,0,0,0,0
1066000,0,0,0,0,0,0
1068000,0,0,0,0,0,0
1070000,0,0,0,0,0,0
1072000,0,0,0,0,0,0
1074000,0,0,0,0,0,0
1076000,0,0,0,0,0,0
1078000,0,0,0,0,0,0
1080000,0,0,0,0,0,0
1082000,0,0,0,0,0,0
1084000,0,0,0,0,0,0
1086000,0,0,0,0,0,0
1088000,0,0,0,0,0,0
1090000,0,0,0,0,0,0
1092000,0,0,0,0,0,0
1094000,0,0,0,0,0,0
1096000,0,0,0,0,0,0
1098000,0,0,0,0,0,0
1100000,0,0,0,0,0,0
1102000,0,0,0,0,0,0
1104000,0,0,0,0,0,0
1106000,0,0,0,0,0,0
1108000,0,0,0,0,0,0
1110000,0,0,0,0,0,0
1112000,0,0,0,0,0,0
1114000,0,0,0,0,0,0
1116000,0,0,0,0,0,0
1118000,0,0,0,0,0,0
1120000,0,0,0,0,0,0
1122000,0,0,0,0,0,0
1124000,0,0,0,0,0,0
1126000,0,0,0,0,0,0
1128000,0,0,0,0,0,0
1130000,0,0,0,0,0,0
1132000,0,0,0,0,0,0
1134000,0,0,0,0,0,0
1136000,0,0,0,0,0,0
1138000,0,0,0,0,0,0
1140000,0,0,0,0,0,0
1142000,0,0,0,0,0,0
1144000,0,0,0,0,0,0
1146000,0,0,0,0,0,0
1148000,0,0,0,0,0,0
1150000,0,0,0,0,0,0
1152000,0,0,0,0,0,0
1154000,0,0,0,0,0,0
1156000,0,0,0,0,0,0
1158000,0,0,0,0,0,0
1160000,0,0,0,0,0,0
1162000,0,0,0,0,0,0
1164000,0,0,0,0,0,0
1166000,0,0,0,0,0,0
1168000,0,0,0,0,0,0
1170000,0,0,0,0,0,0
1172000,0,0,0,0,0,0
1174000,0,0,0,0,0,0
1176000,0,0,0,0,0,0
1178000,0,0,0,0,0,0
1180000,0,0,0,0,0,0
1182000,0,0,0,0,0,0
1184000,0,0,0,0,0,0
1186000,0,0,0,0,0,0
1188000,0,0,0,0,0,0
1190000,0,0,0,0,0,0
1192000,0,0,0,0,0,0
1194000,0,0,0,0,0,0
1196000,0,0,0,0,0,0
1198000,0,0,0,0,0,0
1200000,0,0,0,0,0,0
1202000,0,0,0,0,0,0
1204000,0,0,0,0,0,0
1206000,0,0,0,0,0,0
1208000,0,0,0,0,0,0
1210000,0,0,0,0,0,0
1212000,0,0,0,0,0,0
1214000,0,0,0,0,0,0
1216000,0,0,0,0,0,0
1218000,0,0,0,0,0,0
1220000,0,0,0,0,0,0
1222000,0,0,0,0,0,0
1224000,0,0,0,0,0,0
1226000,0,0,0,0,0,0
1228000,0,0,0,0,0,0
1230000,0,0,0,0,0,0
1232000,0,0,0,0,0,0
1234000,0,0,0,0,0,0
1236000,0,0,0,0,0,0
1238000,0,0,0,0,0,0
1240000,0,0,0,0,0,0
1242000,0,0,0,0,0,0
1244000,0,0,0,0,0,0
1246000,0,0,0,0,0,0
1248000,0,0,0,0,0,0
1250000,0,0,0,0,0,0
1252000,0,0,0,0,0,0
1254000,0,0,0,0,0,0
1256000,0,0,0,0,0,0
1258000,0,0,0,0,0,0
1260000,0,0,0,0,0,0
1262000,0,0,0,0,0,0
1264000,0,0,0,0,0,0
1266000,0,0,0,0,0,0
1268000,0,0,0,0,0,0
1270000,0,0,0,0,0,0
1272000,0,0,0,0,0,0
1274000,0,0,0,0,0,0
1276000,0,0,0,0,0,0
1278000,0,0,0,0,0,0
1280000,0,0,0,0,0,0
1282000,0,0,0,0,0,0
1284000,0,0,0,0,0,0
1286000,0,0,0,0,0,0
1288000,0,0,0,0,0,0
1290000,0,0,0,0,0,0
1292000,0,0,0,0,0,0
1294000,0,0,0,0,0,0
1296000,0,0,0,0,0,0
1298000,0,0,0,0,0,0
1300000,0,0,0,0,0,0
1302000,0,0,0,0,0,0
1304000,0,0,0,0,0,0
1306000,0,0,0,0,0,0
1308000,0,0,0,0,0,0
1310000,0,0,0,0,0,0
1312000,0,0,0,0,0,0
1314000,0,0,0,0,0,0
1316000,0,0,0,0,0,0
1318000,0,0,0,0,0,0
1320000,0,0,0,0,0,0
1322000,0,0,0,0,0,0
1324000,0,0,0,0,0,0
1326000,0,0,0,0,0,0
1328000,0,0,0,0,0,0
1330000,0,0,0,0,0,0
1332000,0,0,0,0,0,0
1334000,0,0,0,0,0,0
1336000,0,0,0,0,0,0
1338000,0,0,0,0,0,0
1340000,0,0,0,0,0,0
1342000,0,0,0,0,0,0
1344000,0,0,0,0,0,0
1346000,0,0,0,0,0,0
1348000,0,0,0,0,0,0
1350000,0,0,0,0,0,0
1352000,0,0,0,0,0,0
1354000,0,0,0,0,0,0
1356000,0,0,0,0,0,0
1358000,0,0,0,0,0,0
1360000,0,0,0,0,0,0
1362000,0,0,0,0,0,0
1364000,0,0,0,0,0,0
1366000,0,0,0,0,0,0
1368000,0,0,0,0,0,0
1370000,0,0,0,0,0,0
1372000,0,0,0,0,0,0
1374000,0,0,0,0,0,0
1376000,0,0,0,0,0,0
1378000,0,0,0,0,0,0
1380000,0,0,0,0,0,0
1382000,0,0,0,0,0,0
1384000,0,0,0,0,0,0
1386000,0,0,0,0,0,0
1388000,0,0,0,0,0,0
1390000,0,0,0,0,0,0
1392000,0,0,0,0,0,0
1394000,0,0,0,0,0,0
1396000,0,0,0,0,0,0
1398000,0,0,0,0,0,0
1400000,0,0,0,0,0,0
1402000,0,0,0,0,0,0
1404000,0,0,0,0,0,0
1406000,0,0,0,0,0,0
1408000,0,0,0,0,0,0
1410000,0,0,0,0,0,0
1412000,0,0,0,0,0,0
1414000,0,0,0,0,0,0
1416000,0,0,0,0,0,0
1418000,0,0,0,0,0,0
1420000,0,0,0,0,0,0
1422000,0,0,0,0,0,0
1424000,0,0,0,0,0,0
1426000,0,0,0,0,0,0
1428000,0,0,0,0,0,0
1430000,0,0,0,0,0,0
1432000,0,0,0,0,0,0
1434000,0,0,0,0,0,0
1436000,0,0,0,0,0,0
1438000,0,0,0,0,0,0
1440000,0,0,0,0,0,0
1442000,0,0,0,0,0,0
1444000,0,0,0,0,0,0
1446000,0,0,0,0,0,0
1448000,0,0,0,0,0,0
1450000,0,0,0,0,0,0
1452000,0,0,0,0,0,0
1454000,0,0,0,0,0,0
1456000,0,0,0,0,0,0
1458000,0,0,0,0,0,0
1460000,0,0,0,0,0,0
1462000,0,0,0,0,0,0
1464000,0,0,0,0,0,0
1466000,0,0,0,0,0,0
1468000,0,0,0,0,0,0
1470000,0,0,0,0,0,0
1472000,0,0,0,0,0,0
1474000,0,0,0,0,0,0
1476000,0,0,0,0,0,0
1478000,0,0,0,0,0,0
1480000,0,0,0,0,0,0
1482000,0,0,0,0,0,0
1484000,0,0,0,0,0,0
1486000,0,0,0,0,0,0
1488000,0,0,0,0,0,0
1490000,0,0,0,0,0,0
1492000,0,0,0,0,0,0
1494000,0,0,0,0,0,0
1496000,0,0,0,0,0,0
1498000,0,0,0,0,0,0
1500000,0,0,0,0,0,0
1502000,0,0,0,0,0,0
1504000,0,0,0,0,0,0
1506000,0,0,0,0,0,0
1508000,0,0,0,0,0,0
1510000,0,0,0,0,0,0
1512000,0,0,0,0,0,0
1514000,0,0,0,0,0,0
1516000,0,0,0,0,0,0
1518000,0,0,0,0,0,0
1520000,0,0,0,0,0,0
1522000,0,0,0,0,0,0
1524000,0,0,0,0,0,0
1526000,0,0,0,0,0,0
1528000,0,0,0,0,0,0
1530000,0,0,0,0,0,0
1532000,0,0,0,0,0,0
1534000,0,0,0,0,0,0
1536000,0,0,0,0,0,0
1538000,0,0,0,0,0,0
1540000,0,0,0,0,0,0
1542000,0,0,0,0,0,0
1544000,0,0,0,0,0,0
1546000,0,0,0,0,0,0
1548000,0,0,0,0,0,0
1550000,0,0,0,0,0,0
1552000,0,0,0,0,0,0
1554000,0,0,0,0,0,0
1556000,0,0,0,0,0,0
1558000,0,0,0,0,0,0
1560000,0,0,0,0,0,0
1562000,0,0,0,0,0,0
1564000,0,0,0,0,0,0
1566000,0,0,0,0,0,0
1568000,0,0,0,0,0,0
1570000,0,0,0,0,0,0
1572000,0,0,0,0,0,0
1574000,0,0,0,0,0,0
1576000,0,0,0,0,0,0
1578000,0,0,0,0,0,0
1580000,0,0,0,0,0,0
1582000,0,0,0,0,0,0
1584000,0,0,0,0,0,0
1586000,0,0,0,0,0,0
1588000,0,0,0,0,0,0
1590000,0,0,0,0,0,0
1592000,0,0,0,0,0,0
1594000,0,0,0,0,0,0
1596000,0,0,0,0,0,0
1598000,0,0,0,0,0,0
1600000,0,0,0,0,0,0
1602000,0,0,0,0,0,0
1604000,0,0,0,0,0,0
1606000,0,0,0,0,0,0
1608000,0,0,0,0,0,0
1610000,0,0,0,0,0,0
1612000,0,0,0,0,0,0
1614000,0,0,0,0,0,0
1616000,0,0,0,0,0,0
1618000,0,0,0,0,0,0
1620000,0,0,0,0,0,0
1622000,0,0,0,0,0,0
1624000,0,0,0,0,0,0
1626000,0,0,0,0,0,0
1628000,0,0,0,0,0,0
1630000,0,0,0,0,0,0
1632000,0,0,0,0,0,0
1634000,0,0,0,0,0,0
1636000,0,0,0,0,0,0
1638000,0,0,0,0,0,0
1640000,0,0,0,0,0,0
1642000,0,0,0,0,0,0
1644000,0,0,0,0,0,0
1646000,0,0,0,0,0,0
1648000,0,0,0,0,0,0
1650000,0,0,0,0,0,0
1652000,0,0,0,0,0,0
1654000,0,0,0,0,0,0
1656000,0,0,0,0,0,0
1658000,0,0,0,0,0,0
1660000,0,0,0,0,0,0
1662000,0,0,0,0,0,0
1664000,0,0,0,0,0,0
1666000,0,0,0,0,0,0
1668000,0,0,0,0,0,0
1670000,0,0,0,0,0,0
1672000,0,0,0,0,0,0
1674000,0,0,0,0,0,0
1676000,0,0,0,0,0,0
1678000,0,0,0,0,0,0
1680000,0,0,0,0,0,0
1682000,0,0,0,0,0,0
1684000,0,0,0,0,0,0
1686000,0,0,0,0,0,0
1688000,0,0,0,0,0,0
1690000,0,0,0,0,0,0
1692000,0,0,0,0,0,0
1694000,0,0,0,0,0,0
1696000,0,0,0,0,0,0
1698000,0,0,0,0,0,0
1700000,0,0,0,0,0,0
1702000,0,0,0,0,0,0
1704000,0,0,0,0,0,0
1706000,0,0,0,0,0,0
1708000,0,0,0,0,0,0
1710000,0,0,0,0,0,0
1712000,0,0,0,0,0,0
1714000,0,0,0,0,0,0
1716000,0,0,0,0,0,0
1718000,0,0,0,0,0,0
1720000,0,0,0,0,0,0
1722000,0,0,0,0,0,0
1724000,0,0,0,0,0,0
1726000,0,0,0,0,0,0
1728000,0,0,0,0,0,0
1730000,0,0,0,0,0,0
1732000,0,0,0,0,0,0
1734000,0,0,0,0,0,0
1736000,0,0,0,0,0,0
1738000,0,0,0,0,0,0
1740000,0,0,0,0,0,0
1742000,0,0,0,0,0,0
1744000,0,0,0,0,0,0
1746000,0,0,0,0,0,0
1748000,0,0,0,0,0,0
1750000,0,0,0,0,0,0
1752000,0,0,0,0,0,0
1754000,0,0,0,0,0,0
1756000,0,0,0,0,0,0
1758000,0,0,0,0,0,0
1760000,0,0,0,0,0,0
1762000,0,0,0,0,0,0
1764000,0,0,0,0,0,0
1766000,0,0,0,0,0,0
1768000,0,0,0,0,0,0
1770000,0,0,0,0,0,0
1772000,0,0,0,0,0,0
1774000,0,0,0,0,0,0
1776000,0,0,0,0,0,0
1778000,0,0,0,0,0,0
1780000,0,0,0,0,0,0
1782000,0,0,0,0,0,0
1784000,0,0,0,0,0,0
1786000,0,0,0,0,0,0
1788000,0,0,0,0,0,0
1790000,0,0,0,0,0,0
1792000,0,0,0,0,0,0
1794000,0,0,0,0,0,0
1796000,0,0,0,0,0,0
1798000,0,0,0,0,0,0
1800000,0,0,0,0,0,0
1802000,0,0,0,0,0,0
1804000,0,0,0,0,0,0
1806000,0,0,0,0,0,0
1808000,0,0,0,0,0,0
1810000,0,0,0,0,0,0
1812000,0,0,0,0,0,0
1814000,0,0,0,0,0,0
1816000,0,0,0,0,0,0
1818000,0,0,0,0,0,0
1820000,0,0,0,0,0,0
1822000,0,0,0,0,0,0
1824000,0,0,0,0,0,0
1826000,0,0,0,0,0,0
1828000,0,0,0,0,0,0
1830000,0,0,0,0,0,0
1832000,0,0,0,0,0,0
1834000,0,0,0,0,0,0
1836000,0,0,0,0,0,0
1838000,0,0,0,0,0,0
1840000,0,0,0,0,0,0
1842000,0,0,0,0,0,0
1844000,0,0,0,0,0,0
1846000,0,0,0,0,0,0
1848000,0,0,0,0,0,0
1850000,0,0,0,0,0,0
1852000,0,0,0,0,0,0
1854000,0,0,0,0,0,0
1856000,0,0,0,0,0,0
1858000,0,0,0,0,0,0
1860000,0,0,0,0,0,0
1862000,0,0,0,0,0,0
1864000,0,0,0,0,0,0
1866000,0,0,0,0,0,0
1868000,0,0,0,0,0,0
1870000,0,0,0,0,0,0
1872000,0,0,0,0,0,0
1874000,0,0,0,0,0,0
1876000,0,0,0,0,0,0
1878000,0,0,0,0,0,0
1880000,0,0,0,0,0,0
1882000,0,0,0,0,0,0
1884000,0,0,0,0,0,0
1886000,0,0,0,0,0,0
1888000,0,0,0,0,0,0
1890000,0,0,0,0,0,0
1892000,0,0,0,0,0,0
1894000,0,0,0,0,0,0
1896000,0,0,0,0,0,0
1898000,0,0,0,0,0,0
1900000,0,0,0,0,0,0
1902000,0,0,0,0,0,0
1904000,0,0,0,0,0,0
1906000,0,0,0,0,0,0
1908000,0,0,0,0,0,0
1910000,0,0,0,0,0,0
1912000,0,0,0,0,0,0
1914000,0,0,0,0,0,0
1916000,0,0,0,0,0,0
1918000,0,0,0,0,0,0
1920000,0,0,0,0,0,0
1922000,0,0,0,0,0,0
1924000,0,0,0,0,0,0
1926000,0,0,0,0,0,0
1928000,0,0,0,0,0,0
1930000,0,0,0,0,0,0
1932000,0,0,0,0,0,0
1934000,0,0,0,0,0,0
1936000,0,0,0,0,0,0
1938000,0,0,0,0,0,0
1940000,0,0,0,0,0,0
1942000,0,0,0,0,0,0
1944000,0,0,0,0,0,0
1946000,0,0,0,0,0,0
